html,position,location,company,jobreq,cosine_similarity_to_resume
data/html_job_postings/b3f657159b95440c_fccid.html,data engineer,"Santa Clara, CA",Santa Clara,"Our technology helps millions of people wait less at hospitals and specialty clinics across the country. Our customers include some of the nation’s largest hospitals including Stanford, UCSF, NewYork-Presbyterian, the University of Texas MD Anderson Cancer Center, and more Our team includes veteran executives and the brightest minds from Google, McKinsey, Stanford, MIT, Duke, Berkeley, UIUC, and more. We are a Series C company backed by multiple prominent investors in the healthcare space. Understanding EHR data models and develop and refine EHR queries to fetch the data we need. We work with several EHRs such as EPIC, Cerner, Meditech, McKesson Paragon, etc. This requires research and intuition - you’ll have to navigate your way through complex models. Working with data teams at customer sites to ensure that the data is complete, accurate, and aligned with the structure we expect to see for the product. This requires a lot of data reverse engineering - you’ll have to figure out what data should look like and what may have gone wrong and get to the bottom of it. This is perhaps the most fascinating part of this job. Working with engineering and infrastructure teams to make our predictive models work at scale. This requires refactoring sophisticated algorithms and leveraging tools like Hadoop and Spark to improve efficiency and performance. B.S. or M.S. (preferred) with major in Statistics and/or Computer Science. 1-2 years professional experience as a data engineer. No experience is also OK if you can demonstrate exceptional skills/abilities. Strong R or Python skills and data analysis skills - many times, you will need to reverse-engineer the data: there’s typically not good documentation available for the EHR data models you will work with, however, you’ll need to find out what each column means and how to read different dimensions and values. Basic understanding and comfort with SQL - queries, joins, transactions, etc. Strong data analytics skills - you should love to work with data and solve challenging data problems patiently. Good communication skills - you will work directly with customers and therefore need to communicate well. Experience with data analysis tools such as Tableau. Experience with python data frameworks such as numpy, etc. Experience working with EHRs. Experience working on ETL.",0.05212057216673671
data/html_job_postings/6aee8c147590511e_fccid.html,data scientist,"Denver, CO 80221",Bioinformatics,"Design experiments and formulate machine learning problems to address major business challenges and innovation opportunities Work with product managers and data engineers to discover, collect, cleanse, and refine the data needed for analysis and modeling Analyze large datasets to extract actionable insights and inform experimental design and model development Write lucid, compelling summaries to communicate results of analysis, model development, and testing which inform how the business should act Collaborate with peers, challenging assumptions and providing constructive criticism and ideas for improvement Build models using a variety of statistical and machine learning techniques, assessing the best type of model for the problem context and using advanced techniques and customizations to optimize model performance Harden models for production deployment and monitor model performance over time Masters degree or PhD in computer science, machine learning, data science, mathematics, statistics, or related quantiative field Three years of experience in a data science or machine learning role Excellent knowledge of major machine learning algorithms Fluent in Python and R Experience with machine learning libraries and platforms, like Scikit-learn and Tensorflow Solid statistical analysis skills and a good understanding of experimental design Excellent analytical and problem solving skills Experience working with data at scale in the Hadoop ecosystem Excellent communication skills and the ability to use data to tell a story Willing to learn and keep pace with the latest advances in data science and machine learning Experience leveraging NLP tools and techniques for text mining and natural language understanding In-depth experience with computer vision applications of machine learning Office environment",0.05104992257785177
data/html_job_postings/2afdf54c472105e8_fccid.html,data scientist,"San Francisco, CA 94107",,"Build on top of an existing text processing/classification system Write, maintain, and develop python machine learning modules & repos Run hyperparameter optimizations + collect, analyze, visualize, and present results BS or MS in computer science, mathematics, physics or other hard science/engineering discipline Programming in Python ~ 2+ years Numpy, scipy, pandas, Jupyter, and scikit-learn background Data visualization (e.g. matplotlib, seaborn, bokeh, mpld3, etc) Ability to implement machine learning algorithms from scratch Experience with full machine learning pipeline: from data preprocessing, to building/training various models, to hyperparameter optimization, testing, and visualization of results. Background in deep learning preferred but not required A past machine learning project you worked on in which highlights your skills, including: What tools/models did you use? What were some problems you encountered along the way, and how did you solve them? A past machine learning project you worked on in which highlights your skills, including: What tools/models did you use? What were some problems you encountered along the way, and how did you solve them? Market competitive salary and significant equity in a well-funded, growing company A chance to impact human creativity Generous vacation and holidays Top-notch benefits (healthcare, vision, dental, maternity, paternity, retirement) A unique opportunity to use your leadership skills, experience, and contacts to build a team and shape the culture of the company. An incredible team of fun, humble but brilliant co-workers",0.05080065371018155
data/html_job_postings/1429f3ee5730607a_fccid.html,data engineer,"San Francisco, CA",,"San Francisco, CA Data department Thrives in a fast-paced, startup environment, is adaptable and versatile 3+ years of python Experience in python data libraries (pandas, luigi, dask, etc) Solid understanding of data structures and algorithms Building distributed data systems AWS and Google Cloud management Ansible, Terraform or other cloud orchestration libraries RabbitMQ, Kafka or other queuing systems gRPC or other RPC libraries Protobufs Machine learning and statistics libraries Scraping websites for relevant information",0.050600628384652284
data/html_job_postings/2d86e608367c2926_fccid.html,senior machine learning engineer/ data scientist,"Albany, CA",,"Build production level machine learning models on large-scale datasets to increase the intelligence of video/audio content Optimize content routing, re-use, transformation and delivery algorithms Provide data-driven recommendations and actionable insights on problems such as content understanding/augmentation/location Develop multi-functional learning pipelines Collaborate with product and engineering teams to implement models at scale Master's Degree or PhD in Computer Science & Engineering/Statistics/Math/Physics Minimum of 1-3 years of working experience as a data scientist or machine learning engineer Expertise with Python or R Experience with machine/deep learning algorithms (e.g. gradient boosting, CNNs, sequence models) and frameworks/libraries (e.g. Tensorflow, PyTorch, Scikit-learn) Advanced SQL skills, comfortable working with very large data sets Previous experience in computer vision and natural language processing e.g. object detection, video/image/text classification, image captioning, image-to-image translation) is a plus Great communication skills, organized, able to multitask and be a team player Ability to balance attention to detail with agile execution",0.05050853848369788
data/html_job_postings/d57e364dd4ae30e3_fccid.html,machine learning intern,"Reno, NV",,"Unsupervised and supervised machine learning techniques Geospatial Modeling Time series analysis and pattern recognition Natural language processing and image recognition Develop new features to existing production models Work directly with machine learning engineers to understand how these systems work Working knowledge of R Understanding of feature engineering and variable design Working knowledge of data manipulation tasks Understanding of data visualization Working towards a degree in one of the following: Statistics, Computer Science, and Engineering Quick learner with the ability to prototype your thoughts efficiently Self Starter with the ability to distill ambiguity into working results You want autonomy and are willing to take responsibility Good communication skills and ability to explain complexity in an easy to understand way Working knowledge of computer science and programming concepts / languages a bonus",0.05046919445623614
data/html_job_postings/59d87281c11dcbbc_fccid.html,machine learning engineer,"San Francisco, CA 94105",,"Should have a degree in quant heavy disciplines like Statistics, Engineering, Mathematics etc Should possess critical thinking abilities Hands on experience with handling large scale text data Knowledge of word embedding concepts like word2vec and TF-IDF 2-3 years experience with text classification and clustering algorithms like Naïve Bayes, SVM, k-means, kNN, Random Forests, xgboost and their implementation in R/Python Experience with statistical concepts like Hypothesis tests, probability distributions and statistical tests like ANOVA, F-statistic, Tuckey test etc Knowledge of supervised and unsupervised machine learning algorithms like Random Forests, Naïve Bayes, SVM, k-means, Neural Networks etc. Knowledge of model validation methods like accuracy, precision, recall, F-score, AUC etc. Should be fluent in either Python or R. Hands-on experience with Python libraries like scikit-learn, numpy, scipy and pandas Experience working on AWS machines Experience with deploying neural network models on text data using tensorflow, keras etc. Knowledge of deploying a model using pickling and deploying a web app via Django/Flask would be a plus Prototype, validate and deploy machine learning/predictive models. Integrate some of the modules with Price.com product to make it more comprehensive Own, manage and use the data coming from various products/channels at Price.com Ideate the business problems which can be solved through available data. Devise an analytics plan and implement them to solve those problems Report to product managers/leads Liaise and work in unison with Data Engineering and Product teams",0.050058471425190786
data/html_job_postings/a3a91bac0981aa99_fccid.html,senior data scientist,"San Francisco, CA 94105",,"An advanced degree in a quantitative discipline 4+ year industry experience where deploying data products featuring machine learning algorithms abilities are demonstrated Strong background in machine learning and statistics Background in at least one programming language (Python, Scala, R) Expert ability to explore and manipulate massive-scale structured and unstructured data (SQL, Hive, Pig) Ability to create intuitive data visualizations. Experience with data visualization tools (D3, Tableau, Python/matplotlib) Experience in experiment design Motivated, independent, efficient and able to handle several projects Friendly, articulate, and interested in working in a fun, small team environment Prior experience working with product managers, designers, and software developers Knowledge of behavior change theory, behavioral economics, health economics Experience in NLP, computer vision algorithms, and/or graph theory",0.04996343146301746
data/html_job_postings/403a455bcbe133bd_fccid.html,data scientist,United States,,"Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc. Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc. Excellence in at least one of these is highly desirable Great communication skills Experience with data visualisation tools, such as D3.js, GGplot, etc. Proficiency in using languages and query languages such as SQL, Python, C#, C++, R, Hive, Pig Experience with NoSQL databases, such as MongoDB, Cassandra, HBase, Realm Good applied statistics skills, such as distributions, statistical testing, regression, etc. Good scripting and programming skills C#, Python, Java, Android Studio Data-oriented personality",0.049737077733372666
data/html_job_postings/e93944548ceaf18d_fccid.html,jr. data analyst,"Suitland, MD 20746",,"Writing specifications in business language and/or pseudo-code Extensive analysis of data and research for anomalies, exceptions and potential errors Implementation of specifications via SAS, SQL, R, Python or other high level data languages Testing and suggesting code improvements and optimizations. Statistical programming skills are required and would preferably include table merges, function applications, descriptive statistics analysis and data visualization. Experience: 0 - 3+ years Education: B.S. in Computer Science, mathematics, statistics, or similar discipline. Statistical programming experience. Ability to pass a US Government Background investigation national agency check, Secret or TS not required. Candidates must be authorized to work in the United States on a full-time basis for any employer, including residing in the country for at least the past 3 years consecutively; must successfully complete a federal government clearance process. Basic statistical analysis with R, Python and/or SAS 9.x Certifications a plus LINUX server file structure and shell scripting Korn, BASH, etc SQL PL/SQL or Oracle Subversion or other software configuration management tools bug tracking and reporting tools Other program development skills such as Java, JavaScript or Python Data visualization skills such as R-Shiny, SAS BI, D3.js, Python MatPlotLib or Seaborn Basic knowledge of relational databases, in particular Oracle.  Gunnison takes on ambitious projects. We target fun, challenging work that requires creative thinking and innovation. Quality is our top priority. Gunnison's employee benefits meet or exceed what other companies in the Washington, D.C. metropolitan area offer. Gunnison is a family-oriented business. As a small firm, there is a great sense of camaraderie and employees are treated like family. This is an atmosphere we fully intend to maintain, even as we continue to grow. Gunnison's revenues have grown steadily since the firm's founding in 1994. Our growth rate over the past decade is 19% per year. Our employee resources, financial resources, and client base are all expanding. Just as important, we have solid partnerships with several other firms, providing specialized niche expertise to fulfill unique customer needs. The vast majority of our work is from repeat customers.  Equal Opportunity/Affirmative Action Employer Must be eligible for employment in the United States We are unable to sponsor candidates at this time",0.04966043814445348
data/html_job_postings/2efe40d815e4bd1f_fccid.html,data scientist,"Los Angeles, CA",,"Master's degree in Computer Science, Mathematics, Statistics, Engineering, or other computational/quantitative field is highly desired. PhD is preferred. 2 or more years of advanced data analysis experience and expertise in diverse statistical, data mining techniques and technologies including: neural networks, deep learning, Naive Bayes, regression, random forest, clustering, text mining, social network analysis; Natural Language Processing (NLP); supervised and unsupervised machine learning; model validation, testing, and communication; and machine learning frameworks like scikit-learn, Tensorflow, Keras, pandas, etc. Experience working with Microsoft Azure cloud based technologies is preferred Proficiency with a statistical language: R or Python is required and analytical documentation: Jupyter or iPython notebook is preferred Strong programming skills: shell scripting, Python, Perl, C++, SQL and Java are preferred Experience working with Tableau, Power BI, matplotlib, ggplot2 or similar data visualization tool is required Experience with healthcare data and/or EHR data is preferred Demonstrated experience synthesizing and analyzing large data and making program recommendations based on that data is required Excellent written and communication skills explaining complex quantitative models to business stakeholders, management and executives Experience performing statistical analysis to quantify the limitations of models High functioning team skills, including active listening, rapport building, receiving and delegating work assignments",0.049618868195620905
data/html_job_postings/b9eed2e39391c870_fccid.html,data scientist,"San Francisco, CA",,"Work with Vern Paxson (creator of Zeek, UC Berkeley Professor and world renowned network security researcher) and with mentorship from Richard Bejtlich (famed threat defense thought leader) Develop algorithms to identify activity buried within torrents of highly structured data Identify apt opportunities to apply supervised and unsupervised techniques to robustly identify a wealth of behaviors, in the face of a range of real-world constraints Specify improvements to the data itself (new / different parsers, data augmentation, etc.) that will enable unique insights and superior threat detection Drive advances in the analytics tools and frameworks (across structured detection algorithms, machine learning, NLP, behavioral analysis, etc.) both for our growing threat research team and for the Corelight Sensor to create and execute your models Author key materials to share (a) detection insights with the security community, and (b) guide analysts in employing the models you develop. MS with 5+ years experience or PhD in computer science, or similar computational discipline, e.g. statistics, mathematics, physics (or equivalent experience) Analysis: Strong data science skills, including a proven track record applying the techniques to real-world Big Data problems. Extensive experience with tools and environments such as R, Pandas, Matlab/Octave, Tensorflow, Spark. Knowledge of practical networking, security, and their intersection is highly beneficial - but can be offset by enthusiasm to learn about these domains from highly experienced experts.",0.049610687215429244
data/html_job_postings/5a34931843caa689_fccid.html,senior data scientist,"Los Angeles, CA",," The Senior Data Scientist is responsible for developing machine learning predictive analytics models by applying advanced statistical and computational methods, and innovating use of data to support UCLA Health Sciences initiatives that drive clinical, financial and operational improvement. The incumbent is expected to understand the clinical, financial and operational issues to be solved and to determine targeted individual and/or linked healthcare data sets (structured and unstructured). The incumbent leverages machine learning tools and algorithms best-suited to solve these issues, interprets outputs, and presents findings to various levels of stakeholders and technical experts.  Master's degree in Computer Science, Mathematics, Statistics, Engineering, or other computational/quantitative field is highly desired. PhD is preferred. 5 or more years of advanced data analysis experience and expertise in diverse statistical, data mining techniques and technologies including: Neural networks; deep learning; Naïve Bayes; regression, random forest, clustering, text mining, social network analysis;Natural Language Processing (NLP); supervised and unsupervised machine learning, model validation, testing, and communication; and Machine Learning frameworks like scikit-learn, Tensorflow, Keras, pandas, etc. Experience working with Microsoft Azure cloud based technologies is preferred Proficiency with a statistical language: R or Python is required and analytical documentation: Jupyter or iPython notebook is preferred Strong programming skills: shell scripting, Python, Perl, C++, SQL and Java are preferred Experience working with Tableau, Power BI, matplotlib, ggplot2 or similar data visualization tool is required Experience with healthcare data and/or EHR data is preferred Demonstrated experience synthesizing and analyzing large data and making program recommendations based on that data is required Excellent written and communication skills explaining complex quantitative models to business stakeholders, management and executives Experience performing statistical analysis to quantify the limitations of models Ability to take the inferences from data and produce decisions from it that will optimize objectives Ability to transfer knowledge and concepts to the team that is implementing the actual system Ability to grasp data and see patterns or make inferences at a high level Strong problem-solving and metadata skills Strong staff development, leadership and coaching skills Strong organizational and interpersonal skills will be needed in our collaborative and fast-paced team Demonstrated ability to influence and shape consensus, lead group discussions and presentations to clinical and business operations leaders from across the organization UCLA is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected Veteran status.",0.049343488935178516
data/html_job_postings/b256e29094239553_fccid.html,data scientist,"Phoenix, AZ",,"Effectively partner with teams to build prediction models to forecast sales, product demand and performance Build or select the correct algorithms to model customer behavior, purchases, and recommendation systems Use predictive analytics, machine learning, and artificial intelligence to solve complex business problems Use descriptive analytics to create reports, dashboards, and pivots to quantify historical performance Independently solve analytical problems, effectively communicating results to non-technical audiences Undergraduate degree from an accredited university in data science, supply chain management, computer science, mathematics/physics, machine learning, operations research, applied to business decision making 3+ years professional experience in modeling and statistical analysis of large (3+ terabytes) data sets 3+ years of experience working using AWS SageMaker, Microsoft SQL Server and Microsoft Power BI Track record working in large (3+ terabytes) scale databases, data marts, and data warehouses Proven Python 3 experience developing data science models using Machine Learning and AI Graduate degree from an accredited university in data science, supply chain management, computer science, mathematics/physics, machine learning, operations research, applied to business decision making Track record leading and delivering on the design and execution of data science projects Experience in several of the following areas: statistics, machine learning, recommendation systems, and AI Deep Python 3 and SQL scripting skills; Functional knowledge of AWS platforms such as S3, Glue, Sagemaker Advanced skills in Python, Machine Learning, AI, Statistical Modeling, SQL, Data Warehouses, and Hadoop Extensive Python experience using Sci-Kit, TensorFlow, Matplotlib, Numpy, Pandas, Seaborn, Beautiful Soup",0.04903995954629754
data/html_job_postings/428c84d73ad82e6d_fccid.html,lead data scientist,"Philadelphia, PA 19103",,"Develop and deploy predictive models based on historical data that provide future predictions about customer behavior. Develop data mining, machine learning, statistical and graph-based algorithms designed to analyze massive data sets for business insights and partner with the data engineering team to ensure proper implementation and usage of algorithms. Mentor a small group of less experienced team members on analytical projects or on cross-functional teams. Frequently serves as team lead on multiple projects, mentor and train junior team members. Review and approve methodologies used for advanced analysis projects (predictive models, clustering/segmentation, etc) by junior team members and others. Mentor complex projects using wide breadth of data sciences and advanced techniques. Manages the review, revision and maintenance of existing internal procedures to ensure quality and efficiency. Determine appropriate methods, prove viability of selected method and educate internal teams as to the analytical foundation. Use analytical rigor and statistical methods to analyze large amounts of data, extracting actionable insights using advanced statistical techniques such as data analysis, data mining, optimization tools, and machine learning techniques and statistics (e. g., predictive models, LTV, propensity models). Lead large scale projects that utilize online & offline data, structured & unstructured data, set top box data (media/behavioral/attitudinal) to build customer centric models and optimization tools. Consistent exercise of independent judgment and discretion in matters of significance. Regular, consistent and punctual attendance. Must be able to work nights and weekends, variable schedule(s) as necessary. Other duties and responsibilities as assigned. Master's degree required. PhD in a quantitative field preferred. Generally requires 7-11 years related experience. Intermediate to Expert level proficiency with statistical probabilistic modeling techniques such as regression, tree-based methods (Random Forest, GBM), neural networks, support vector machines, supervised/unsupervised clustering techniques (k-means, DBSCAN, Expectation Maximization), principal component and factor analysis, etc. Expert working within enterprise data warehouse environments platforms (Teradata, Netezza, Oracle, etc.) and working within distributed computing platforms such as Hadoop and associated technologies such as SQL, HQL, MapReduce, Spark, Storm, Yarn, Kafka, Sqoop and Hive. Expert in at least one programming language such as Python, R, Scala, Julia, C#, Java, C++. Experience in Natural Language Processing (word categorization, topic modeling, application of machine learning to NLP) a plus. Ability to explain complex statistical problems and solutions to laymen. Has a good understanding of overall business, including financial acumen, ability to convert complex data into insights and action plans, demonstrated in-depth understanding of predictive modeling life cycle and architects projects through implementation.",0.0487220632597968
data/html_job_postings/3588576103e31e6d_fccid.html,"vp, ai and machine learning","San Francisco, CA",,"Lead strong partnerships with Search and Product leaders to initiate key strategic opportunities, make critical strategic decisions, and drive bold, high-impact improvements to our product Bring your industry expertise to challenge existing assumptions and introduce new technologies and processes anywhere in the image lifecycle from image ingestion, editing, search, to personalization and curation Define, build, grow, and lead an exceptional team that delivers novel, strategic data science approaches in diverse and industry-leading skills in deep learning, computer vision, natural language process, personalization, and data engineering and tooling Develop a collaborative and inclusive team that fosters a culture of ownership, experimentation, and innovation You enjoy having a strategic impact at the executive level, including interacting with and influencing other leaders to set business strategy and untangle complex decisions and issues You bring deep industry experience necessary to advise against suboptimal strategies, quickly pushing the team towards proven solutions You have deep technical background in applied machine learning, spanning some or all of deep learning, computer vision, natural language processing, personalization, human-in-the-loop, etc. Expertise in search is a plus. You have an eye for product where you relentlessly put the customer at the heart of any of your strategic decisions You have previously built and led data teams that brought algorithms and tooling to accelerate machine learning impact You are excited to acquire, retain, and grow an expert team comprised of both individual contributors and leaders and are adept at helping them thrive You are an articulate communicator at the technical, business, and executive levels. You are a good listener open to many diverse voices and perspectives. You are transparent, trustworthy, and honest. You form partnerships that are blind to team boundaries, driving cross-functional solutions. You are considerate towards different regions and are excited to bring machine learning impact on a global scale. A background with experience in machine learning in global products a plus.",0.0486142909821427
data/html_job_postings/b561c0a58826534a_fccid.html,natural language processing engineer,"Pasadena, CA",,"Strong Machine Learning background and familiarity with R, WEKA, RapidMiner, etc. Expertise in at least 3 of the following: Sentiment Analysis, Entity Extraction, Document Classification, Topic Modeling, Natural Language Understanding (NLU) and Natural Language Generation (NLG). Strong understanding of text pre-processing and normalization techniques, such as tokenization, POS tagging and parsing and how they work at a low level. Strong knowledge of Java or Python, and general software development skills (source code management, debugging, testing, deployment, etc.) Expertise in producing, processing, evaluating and utilizing training data. MSc./PhD in Computer Science, Computational Linguistics or related fields from top tier university Good understanding of linguistics and language as a phenomenon. Strong interest in, and knowledge of Artificial Intelligence and its subfields. Experience with non-English NLP. Experience with Deep Learning and Word Embeddings. Experience with open-source NLP toolkits such as CoreNLP, OpenNLP, NLTK, gensim, LingPipe, Mallet, etc. Experience with open-source ML/math toolkits such as scikit-learn, MLlib, Theano, NumPy, etc. Experience with noisy and/or unstructured textual data (e.g. tweets) Published work in academic conferences/journals or industry circles. Detailed resume and/or LinkedIn profile Links to any research/papers you have been an instrumental part of and are proud of Name of instructor/adviser, if any along with link to their profile Cover Letter identifying your five favorite apps on your phone",0.048522620065692815
data/html_job_postings/3f852f7a1a4e89f8_fccid.html,stability analyst,"Santa Clara Valley, CA 95014",,"Good attention to detail and social skills Ability to handle multiple projects at the same time Strong skills in programmatically manipulating and analyzing data (e.g. python, pandas, Linux shell scripting, R, ruby…) Demonstrated analytical and critical thinking skills Ability to establish relationships and work across teams to achieve goals Data visualization skills Programming or scripting skills Spreadsheet experience (Excel, …) Experience with modern source control tools Working knowledge of Unix / Linux environments Previous work on cross-functional projects Experience with statistical based projects or large data sets",0.04817189248608911
data/html_job_postings/e36cd1402c047bdf_fccid.html,data and policy analyst,"Burlingame, CA 94010",Writer/Coordinator,"Bachelor’s degree in a quantitative, public policy, or related field or equivalent relevant experience Good quantitative analytical skills Good oral and written communication skills Good organizational skills and strong attention to detail Familiar with one or more of the following technical competencies: statistics programming, policy writing, research methods documentation, or project management Able to demonstrate initiative, critical thinking, and problem-solving Able to work in a team-oriented environment Able to prioritize tasks and meet deadlines in a fast-paced environment Demonstrated aptitude and enthusiasm for learning Demonstrated interest in health and social policy",0.04726852241539496
data/html_job_postings/9b21751d4943d7d9_fccid.html,statistics / data science (early/mid-career),"Livermore, CA 94551",,"Plan, conduct and execute work with a collaborative multi-disciplinary team of researchers within and outside of our department Work on computer programming in R, Python, C and C++ Collaborate side-by-side with cyber security professionals to perform innovative and relevant research work with theorists and high-level customers Design, plan, and execute research, design, and development projects. Publish and present outstanding new developments in peer-reviewed journals and at conferences Develop open-source softward PhD in Statistics, Applied Mathematics, Computer Science, Cybersecurity, Data Science or relevant discipline; or master's degree in relevant discipline Experience in statistical inference, data mining, predictive modeling. Strong programming skills in Python and C or C++. Experience with one high level language (Python, R, Matlab, etc.).and one lower level language (C, Java, etc.). Experience collaborating with researchers from other disciplines. Strong portfolio of both applied and theoretical work. Ability to obtain and maintain a DOE-Q and SCI clearance Ph.D. or Master's with 2 years' relevant experience in Statistics, Operations Research, Machine Learning, or related Data Science field Peer-reviewed publications in at least one of the following fields: graph analysis, geo-spatial statistics, natural language processing Challenging work with amazing impact that contributes to security, peace, and freedom worldwide Extraordinary co-workers Some of the best tools, equipment, and research facilities in the world Career advancement and enrichment opportunities Flexible schedules, generous vacations, strong medical and other benefits, competitive 401k, learning opportunities, relocation assistance and amenities aimed at creating a solid work/life balance* These benefits vary by job classification.",0.04711483574117724
data/html_job_postings/7ac2a6dd1ffca117_fccid.html,data scientist,"Los Angeles, CA",,"4+ years of experience as a Data Scientist within a large, consumer-facing analytics environment Strong python/R programming experience to extract, clean, analyze, and visualize data Exposure to cloud environments (preferably AWS) Strong experience utilizing Spark for data processing Automation experience using Amazon S3 or other comparable storage service Machine Learning experience using Tensorflow, Scikit-learn, or Spark ML Experience using Amazon SageMaker for cloud machine learning B.S. in Computer Science, EE or Mathematical Science",0.046924492999752355
data/html_job_postings/2678afc382ce97f9_fccid.html,"people research scientist, internal communications","New York, NY 10017",,"Build new systems to understand the workforce at scale using Natural Language Processing (NLP) techniques such as sentiment and topic analysis Develop data-driven segmentation models of the workforce to support planning for internal communications (k-means, cluster, etc.) Build queries and pipelines to identify viewership rates, engagement, and effectiveness for company messaging Builds reports and dashboards to shape and refine Internal Communications team's decision making and strategy Build advanced models and collect data to support Internal Communications team on ad hoc projects Partner with colleagues across People Analytics to research and analyze ROI of Internal Communications programs and processes Develop tools and work with third party vendors that generate aggregated insights from Facebook’s collaboration tools (e.g. Facebook’s instance of Workplace by Facebook) PhD or MS with in a field emphasizing data analysis and visualization (e.g., computer science, social sciences, physical sciences, math, engineering, or statistics), or equivalent work experience 1+ years of applied experience manipulating, managing, and analyzing structured and unstructured data using tools such as SQL, R or Python in an academic or industry setting 1+ years of experience in data visualization in an academic or industry setting Experience processing and analyzing data sets, interpreting them for making business decisions Experience communicating the results of analyses with a non-technical audience, product, and leadership teams to influence overall strategy Experience exercising judgement and discretion when dealing with sensitive data 2+ years of experience with machine learning, text mining/natural language processing (NLP) or modeling high-dimensional data 2+ years of experience conducting quantitative people research in an organization or consulting environment, including working with stakeholders to understand and clarify their analytics needs, and communicating analyses to technical and non-technical audiences 2+ years of experience working internally (as opposed to consulting) in an organization with 500+ professional employees (e.g., high-tech, financial services, healthcare, biotech, etc.) Experience working with HR/organizational people data (e.g. headcount, turnover, recruiting metrics, and other people analytics) or scaled communications data (e.g. customer data, Social Network Analysis/Organizational Network Analysis or other communications analytics) Strong project management skills",0.04624087420212268
data/html_job_postings/4f1f34e05be5bcf8_fccid.html,data scientist,"Denver, CO 80221",,"Design experiments and formulate machine learning problems to address major business challenges and innovation opportunities Work with product managers and data engineers to discover, collect, cleanse, and refine the data needed for analysis and modeling Analyze large datasets to extract actionable insights and inform experimental design and model development Write lucid, compelling summaries to communicate results of your analysis, model development, and testing which inform how the business should act Collaborate with peers, challenging assumptions and providing constructive criticism and ideas for improvement Build models using a variety of statistical and machine learning techniques, assessing the best type of model for the problem. Context and using advanced techniques and customizations to optimize model performance Harden models for production deployment and monitor model performance over time Master’s degree or PhD in computer science, machine learning, data science, mathematics, statistics, or related quantitative field Three years of experience in a data science or machine learning role Excellent knowledge of major machine learning algorithms Fluent in Python and R Experience with machine learning libraries and platforms, like Scikit-learn and Tensorflow Solid statistical analysis skills and a good understanding of experimental design Experience working with data at scale in the Hadoop ecosystem Experience leveraging NLP tools and techniques for text mining and natural language understanding In-depth experience with computer vision applications of machine learning Ability to analyze data to identify deliverables, gaps and inconsistencies Communication skills including the ability to identify and communicate data driven insights Excellent analytical and problem solving skills Excellent communication skills and the ability to use data to tell a story Willing to learn and keep pace with the latest advances in data science and machine learning Attention to detail and results oriented, with a strong customer focus The ability to work within a team environment Acting as One fosters an environment of positive collaboration Accountability allows us to own the problem as well as the solution Agility inspires new ideas, innovation and challenges the status quo Customer Centricity encourages an above and beyond approach to our customer Office environment",0.046170600593878286
data/html_job_postings/741e07b3af1c27e1_fccid.html,machine/deep learning data scientist,"San Jose, CA",,"Building Deep Learning based NLP/Reinforcement Models In depth understanding of various CNN/Sequence Models Unsupervised learning, training fast and accurate deep networks. Good understanding of machine learning algorithms. Experience with one or more large databases and data visualization. Experience with TensorFlow/Keras and/or Pytorch, Scikit Learn, Matplotlib, NLTK or other associated packages. Expert in developing code in Python Self starter who can be productive from the first day Excellent communication skills 2-3 years related work experience PhD/MS in Computer Science or related Experience in Machine Learning or Deep Learning",0.04542101248059724
data/html_job_postings/23d6d7656c078165_fccid.html,data engineer,"Johnston, RI",,"Working individually or in small groups to drive transformation using machine learning across the bank in marketing, operations, credit, and fraud. Rolling up your sleeves and owning a predictive model building process from end-to-end - managing stakeholders, presenting the results and helping the team grow in an agile organization. Demonstrated quick learner, highly analytical with excellent problem-solving skills and attention to detail Strong communication and storytelling skills Enjoys solving challenging problems in a fast-paced environment and participating in Kaggle competitions Proven ability to program and build predictive models using R or Python Experience running statistical or machine learning procedures, such as descriptive statistics, hypothesis testing, dimension reduction, feature transformation, supervised or unsupervised learning Solid understanding of machine learning algorithms such as Random Forest, Gradient Boosting and Neural Networks Advanced knowledge in Natural Language Processing and Text Analytics Familiarity with distributed computing technology such as HDFS, Spark MLib, and Mapreduce Strong understanding of Amazon AWS machine learning technologies such as Amazon SageMaker, TensorFlow, PyTorch, Keras, Amazon Transcribe, Amazon Textract Currently enrolled in a Masters or PhD in a quantitative field such as statistics, mathematics, econometrics, data science or computer science from a top-tier institution with a strong academic track record",0.04541563787853357
